date,nav_value,shares,Non-FV NAV
2000-03-06,28.674388,4256257.5,--
2000-03-03,28.850916,4256257.5,--
2000-03-02,28.75622,4256257.5,--
2000-03-01,29.578132,4256257.5,--
2000-02-29,29.92488,4256257.5,--
2000-02-28,29.861052,4256257.5,--
2000-02-25,30.501948,4256257.5,--
2000-02-24,30.667032,4256257.5,--
2000-02-23,30.685248,4256257.5,--
2000-02-22,30.448508,4256257.5,--
2000-02-18,30.827156,4256257.5,--
2000-02-17,30.51824,4256257.5,--
2000-02-16,30.349288,4256257.5,--
2000-02-15,30.256996,4256257.5,--
2000-02-14,30.55366,4256257.5,--
2000-02-11,30.55338,4256257.5,--
2000-02-10,30.414848,4256257.5,--
2000-02-09,30.139812,4256257.5,--
2000-02-08,29.625608,4256257.5,--
2000-02-07,28.905092,4256257.5,--
2000-02-04,28.9068,4256257.5,--
2000-02-03,28.90934,4256257.5,--
2000-02-02,28.369612,4256257.5,--
2000-02-01,27.674476,4256257.5,--
2000-01-31,27.67632,4256257.5,--
2000-01-28,28.1821,4256257.5,--
2000-01-27,28.224736,4256257.5,--
2000-01-26,28.259764,4256257.5,--
2000-01-25,28.50652,4256257.5,--
2000-01-24,28.616172,4256257.5,--
2000-01-21,28.575928,4256257.5,--
2000-01-20,28.580432,4256257.5,--
2000-01-19,28.049592,4256257.5,--
2000-01-18,28.6476,4256257.5,--
2000-01-14,28.024164,4256257.5,--
2000-01-13,26.875676,4256257.5,--
2000-01-12,26.19294,4256257.5,--
2000-01-11,25.366596,4256257.5,--
2000-01-10,24.415368,4256257.5,--
2000-01-07,24.417012,4256257.5,--
2000-01-06,24.41756,4256257.5,--
2000-01-05,24.355848,4256257.5,--
2000-01-04,24.873356,4256257.5,--
2000-01-03,24.903972,4256257.5,--
1999-12-31,24.245116,4256257.5,--
1999-12-30,24.246264,4256257.5,--
1999-12-29,24.124252,4256257.5,--
1999-12-28,23.942036,4256257.5,--
1999-12-27,23.573536,4256257.5,--
1999-12-23,23.416052,4256257.5,--
1999-12-22,23.612,4256257.5,--
1999-12-21,23.691968,4256257.5,--
1999-12-20,23.565868,4256257.5,--
1999-12-17,23.344888,4256257.5,--
1999-12-16,22.908656,4256257.5,--
1999-12-15,22.933384,4256257.5,--
1999-12-14,22.983164,4256257.5,--
1999-12-13,22.937296,4256257.5,--
1999-12-10,22.184624,4256257.5,--
1999-12-09,21.910196,4256257.5,--
1999-12-08,21.700432,4256257.5,--
1999-12-07,21.664712,4256257.5,--
1999-12-06,21.478176,4256257.5,--
1999-12-03,21.47374,4256257.5,--
1999-12-02,21.751772,4256257.5,--
1999-12-01,21.738936,4256257.5,--
1999-11-30,21.837508,4256257.5,--
1999-11-29,22.150112,4256257.5,--
1999-11-26,22.150056,4256257.5,--
1999-11-24,22.044732,4256257.5,--
1999-11-23,22.017196,4256257.5,--
1999-11-22,22.045472,4256257.5,--
1999-11-19,21.826572,4256257.5,--
1999-11-18,21.54508,4256257.5,--
1999-11-17,21.492244,4256257.5,--
1999-11-16,21.440276,4256257.5,--
1999-11-15,21.752128,4256257.5,--
1999-11-12,21.468732,4256257.5,--
1999-11-11,21.49582,4256257.5,--
1999-11-10,21.563824,4256257.5,--
1999-11-09,21.086636,4256257.5,--
1999-11-08,21.34376,4256257.5,--
1999-11-05,21.346228,4256257.5,--
1999-11-04,21.468032,4256257.5,--
1999-11-03,21.618832,4256257.5,--
1999-11-02,21.472464,4256257.5,--
1999-11-01,21.659704,4256257.5,--
1999-10-29,22.069328,4256257.5,--
1999-10-28,22.267252,4256257.5,--
1999-10-27,21.86448,4256257.5,--
1999-10-26,21.77148,4256257.5,--
1999-10-25,21.926236,4256257.5,--
1999-10-22,21.84732,4256257.5,--
1999-10-21,21.80508,4256257.5,--
1999-10-20,21.72646,4256257.5,--
1999-10-19,21.758916,4256257.5,--
1999-10-18,21.068296,4256257.5,--
1999-10-15,21.170128,4256257.5,--
1999-10-14,21.67284,4256257.5,--
1999-10-13,21.606548,4256257.5,--
1999-10-12,21.8404,4256257.5,--
1999-10-11,21.888004,4256257.5,--
1999-10-08,21.784024,4256257.5,--
1999-10-07,21.50264,4256257.5,--
1999-10-06,20.833304,4256257.5,--
1999-10-05,20.644532,4256257.5,--
1999-10-04,19.756848,4256257.5,--
1999-10-01,19.693084,4256257.5,--
1999-09-30,19.531872,4256257.5,--
1999-09-29,19.840148,4256257.5,--
1999-09-28,19.66166,4256257.5,--
1999-09-27,19.689144,4256257.5,--
1999-09-24,20.148428,4256257.5,--
1999-09-23,20.575768,4256257.5,--
1999-09-22,21.075364,4256257.5,--
1999-09-21,21.568656,4256257.5,--
1999-09-20,20.711656,4256257.5,--
1999-09-17,20.779676,4256257.5,--
1999-09-16,20.69554,4256257.5,--
1999-09-15,20.94338,4256257.5,--
1999-09-14,21.314184,4256257.5,--
1999-09-13,21.631128,4256257.5,--
1999-09-10,21.624848,4256257.5,--
1999-09-09,21.9838,4256257.5,--
1999-09-08,22.07656,4256257.5,--
1999-09-07,22.022932,4256257.5,--
1999-09-03,21.831436,4256257.5,--
1999-09-02,21.464668,4256257.5,--
1999-09-01,22.052036,4256257.5,--
1999-08-31,22.37904,4256257.5,--
1999-08-30,22.379776,4256257.5,--
1999-08-27,22.32846,4256257.5,--
1999-08-26,22.166628,4256257.5,--
1999-08-25,22.350336,4256257.5,--
1999-08-24,22.62246,4256257.5,--
1999-08-23,22.400464,4256257.5,--
1999-08-20,22.210176,4256257.5,--
1999-08-19,22.0272,4256257.5,--
1999-08-18,22.192916,4256257.5,--
1999-08-17,21.879812,4256257.5,--
1999-08-16,22.420868,4256257.5,--
1999-08-13,22.755388,4256257.5,--
1999-08-12,21.293744,4256257.5,--
1999-08-11,19.891484,4256257.5,--
1999-08-10,19.845224,4256257.5,--
1999-08-09,19.402168,4256257.5,--
1999-08-06,20.500424,4256257.5,--
1999-08-05,20.61778,4256257.5,--
1999-08-04,21.005956,4256257.5,--
1999-08-03,21.892476,4256257.5,--
1999-08-02,21.569656,4256257.5,--
1999-07-30,22.58236,4256257.5,--
1999-07-29,22.753656,4256257.5,--
1999-07-28,22.918332,4256257.5,--
1999-07-27,23.308096,4256257.5,--
1999-07-26,22.670944,4256257.5,--
1999-07-23,23.78502,4256257.5,--
1999-07-22,24.393944,4256257.5,--
1999-07-21,24.661784,4256257.5,--
1999-07-20,24.430248,4256257.5,--
1999-07-19,24.44318,4256257.5,--
1999-07-16,24.761912,4256257.5,--
1999-07-15,24.767748,4256257.5,--
1999-07-14,24.98404,4256257.5,--
1999-07-13,24.755208,4256257.5,--
1999-07-12,25.056192,4256257.5,--
1999-07-09,25.075416,4256257.5,--
1999-07-08,24.938248,4256257.5,--
1999-07-07,24.61402,4256257.5,--
1999-07-06,24.828352,4256257.5,--
1999-07-02,24.798896,4256257.5,--
1999-07-01,24.573192,4256257.5,--
1999-06-30,23.80302,4256257.5,--
1999-06-29,24.332156,4256257.5,--
1999-06-28,24.002664,4256257.5,--
1999-06-25,23.420916,4256257.5,--
1999-06-24,23.297444,4256257.5,--
1999-06-23,23.109332,4256257.5,--
1999-06-22,23.01202,4256257.5,--
1999-06-21,22.822016,4256257.5,--
1999-06-18,22.880984,4256257.5,--
1999-06-17,22.873148,4256257.5,--
1999-06-16,23.028188,4256257.5,--
1999-06-15,22.708836,4256257.5,--
1999-06-14,22.819028,4256257.5,--
1999-06-11,22.534344,4256257.5,--
1999-06-10,22.321992,4256257.5,--
1999-06-09,21.966628,4256257.5,--
1999-06-08,21.879948,4256257.5,--
1999-06-07,21.176848,4256257.5,--
1999-06-04,21.489204,4256257.5,--
1999-06-03,21.641528,4256257.5,--
1999-06-02,21.808296,4256257.5,--
1999-06-01,22.090232,4256257.5,--
1999-05-28,21.740088,4256257.5,--
1999-05-27,22.111092,4256257.5,--
1999-05-26,21.87366,4256257.5,--
1999-05-25,21.991732,4256257.5,--
1999-05-24,21.523548,4256257.5,--
1999-05-21,22.299536,4256257.5,--
1999-05-20,22.563236,4256257.5,--
1999-05-19,22.503292,4256257.5,--
1999-05-18,22.752616,4256257.5,--
1999-05-17,22.211608,4256257.5,--
1999-05-14,22.3747,4256257.5,--
1999-05-13,21.308884,4256257.5,--
1999-05-12,20.947708,4256257.5,--
1999-05-11,20.87662,4256257.5,--
1999-05-10,20.321824,4256257.5,--
1999-05-07,19.848224,4256257.5,--
1999-05-06,20.632036,4256257.5,--
1999-05-05,20.399432,4256257.5,--
1999-05-04,19.943168,4256257.5,--
1999-05-03,19.38104,4256257.5,--
1999-04-30,19.3067,4256257.5,--
1999-04-29,19.10064,4256257.5,--
1999-04-28,18.90574,4256257.5,--
1999-04-27,19.068044,4256257.5,--
1999-04-26,19.17584,4256257.5,--
1999-04-23,18.414184,4256257.5,--
1999-04-22,18.116596,4256257.5,--
